timestamp,participant_id,test_type,pattern_name,run_number,expected_finger_sequence,expected_key_sequence,expected_channel_sequence,sent_command_sequence,response_key_sequence,response_length,was_correct,successful_run,first_key_latency_sec,completion_latency_sec,stimulus_start_perf_counter
2026-04-01T17:19:37,5,consistency,consistency_trial_03,1,middle,d,2,SC2,d,1,True,True,0.6373,0.6373,565110.56074
2026-04-01T17:19:50,5,sequence,sequence_trial_07,1,pinky-index-ring-thumb-middle,a-f-s-space-d,0-3-1-4-2,SC0|SC3|SC1|SC4|SC2,a-f-space-f-a,5,False,False,0.3758,3.4581,565119.453134
2026-04-01T17:20:03,5,sequence,sequence_trial_07,2,pinky-index-ring-thumb-middle,a-f-s-space-d,0-3-1-4-2,SC0|SC3|SC1|SC4|SC2,a-space-f-s-space,5,False,False,0.4163,2.5521,565132.905367
2026-04-01T17:20:17,5,sequence,sequence_trial_07,3,pinky-index-ring-thumb-middle,a-f-s-space-d,0-3-1-4-2,SC0|SC3|SC1|SC4|SC2,a-f-space-f-s,5,False,False,1.7494,3.3975,565146.273307
2026-04-01T17:20:36,5,sequence,sequence_trial_07,4,pinky-index-ring-thumb-middle,a-f-s-space-d,0-3-1-4-2,SC0|SC3|SC1|SC4|SC2,a-space-f-s-space,5,False,False,0.2216,3.0649,565165.916594
2026-04-01T17:20:49,5,sequence,sequence_trial_07,5,pinky-index-ring-thumb-middle,a-f-s-space-d,0-3-1-4-2,SC0|SC3|SC1|SC4|SC2,a-space-f-s-space,5,False,False,0.6932,3.1974,565178.841159
2026-04-01T17:21:05,5,sequence,sequence_trial_03,1,middle-index-thumb-ring-pinky,d-f-space-s-a,2-3-4-1-0,SC2|SC3|SC4|SC1|SC0,d-space-f-s-a,5,False,False,2.2484,5.092,565192.554849
2026-04-01T17:21:17,5,sequence,sequence_trial_03,2,middle-index-thumb-ring-pinky,d-f-space-s-a,2-3-4-1-0,SC2|SC3|SC4|SC1|SC0,s-f-space-f-s,5,False,False,0.9252,2.3753,565207.439385
2026-04-01T17:21:29,5,sequence,sequence_trial_03,3,middle-index-thumb-ring-pinky,d-f-space-s-a,2-3-4-1-0,SC2|SC3|SC4|SC1|SC0,d-f-space-f-a,5,False,False,0.7559,2.613,565219.584253
2026-04-01T17:21:40,5,sequence,sequence_trial_03,4,middle-index-thumb-ring-pinky,d-f-space-s-a,2-3-4-1-0,SC2|SC3|SC4|SC1|SC0,d-f-space-f-a,5,False,False,0.5583,2.2094,565230.428078
2026-04-01T17:21:53,5,sequence,sequence_trial_03,5,middle-index-thumb-ring-pinky,d-f-space-s-a,2-3-4-1-0,SC2|SC3|SC4|SC1|SC0,d-f-space-s-a,5,True,True,0.5783,2.6629,565243.323208
2026-04-01T17:22:03,5,sequence,sequence_trial_01,1,pinky-ring-middle-index-thumb,a-s-d-f-space,0-1-2-3-4,SC0|SC1|SC2|SC3|SC4,a-s-d-f-space,5,True,True,0.0545,1.6296,565254.45235
2026-04-01T17:22:14,5,sequence,sequence_trial_04,1,pinky-thumb-ring-index-middle,a-space-s-f-d,0-4-1-3-2,SC0|SC4|SC1|SC3|SC2,a-space-f-d-s,5,False,False,0.2221,2.0023,565264.714363
2026-04-01T17:22:25,5,sequence,sequence_trial_04,2,pinky-thumb-ring-index-middle,a-space-s-f-d,0-4-1-3-2,SC0|SC4|SC1|SC3|SC2,a-space-f-d-s,5,False,False,1.7498,3.7241,565274.120601
2026-04-01T17:22:36,5,sequence,sequence_trial_04,3,pinky-thumb-ring-index-middle,a-space-s-f-d,0-4-1-3-2,SC0|SC4|SC1|SC3|SC2,a-space-f-d-s,5,False,False,0.1501,2.6499,565286.222492
2026-04-01T17:22:53,5,sequence,sequence_trial_04,4,pinky-thumb-ring-index-middle,a-space-s-f-d,0-4-1-3-2,SC0|SC4|SC1|SC3|SC2,,0,False,False,,,565297.986672
2026-04-01T17:23:11,5,sequence,sequence_trial_04,5,pinky-thumb-ring-index-middle,a-space-s-f-d,0-4-1-3-2,SC0|SC4|SC1|SC3|SC2,a-space-f-d-s,5,False,False,0.0639,1.6011,565322.059456
2026-04-01T17:23:24,5,sequence,sequence_trial_08,1,thumb-ring-index-middle-pinky,space-s-f-d-a,4-1-3-2-0,SC4|SC1|SC3|SC2|SC0,f-d-s-a-space,5,False,False,0.5004,2.7436,565334.004633
2026-04-01T17:23:42,5,sequence,sequence_trial_08,2,thumb-ring-index-middle-pinky,space-s-f-d-a,4-1-3-2-0,SC4|SC1|SC3|SC2|SC0,space-a-s-d-f,5,False,False,0.1866,1.5152,565353.147148
2026-04-01T17:23:54,5,sequence,sequence_trial_08,3,thumb-ring-index-middle-pinky,space-s-f-d-a,4-1-3-2-0,SC4|SC1|SC3|SC2|SC0,a-s-d-f-space,5,False,False,0.4071,2.1493,565364.902356
2026-04-01T17:24:04,5,sequence,sequence_trial_08,4,thumb-ring-index-middle-pinky,space-s-f-d-a,4-1-3-2-0,SC4|SC1|SC3|SC2|SC0,space-s-a-d-f,5,False,False,1.4634,4.025,565373.02394
2026-04-01T17:24:17,5,sequence,sequence_trial_08,5,thumb-ring-index-middle-pinky,space-s-f-d-a,4-1-3-2-0,SC4|SC1|SC3|SC2|SC0,space-f-a-s-d,5,False,False,0.6992,2.2766,565387.131136
2026-04-01T17:24:28,5,sequence,sequence_trial_02,1,thumb-index-middle-ring-pinky,space-f-d-s-a,4-3-2-1-0,SC4|SC3|SC2|SC1|SC0,space-f-d-s-a,5,True,True,0.5057,3.6751,565397.335999
2026-04-01T17:24:40,5,sequence,sequence_trial_05,1,pinky-middle-thumb-ring-index,a-d-space-s-f,0-2-4-1-3,SC0|SC2|SC4|SC1|SC3,a-space-f-d-s,5,False,False,0.6419,2.2241,565410.198605
2026-04-01T17:25:06,5,sequence,sequence_trial_05,2,pinky-middle-thumb-ring-index,a-d-space-s-f,0-2-4-1-3,SC0|SC2|SC4|SC1|SC3,a-space-f-d-s,5,False,False,0.0377,1.6202,565436.658217
2026-04-01T17:25:14,5,sequence,sequence_trial_05,3,pinky-middle-thumb-ring-index,a-d-space-s-f,0-2-4-1-3,SC0|SC2|SC4|SC1|SC3,a-space-f-d-s,5,False,False,0.9911,2.2297,565444.260821
2026-04-01T17:25:22,5,sequence,sequence_trial_05,4,pinky-middle-thumb-ring-index,a-d-space-s-f,0-2-4-1-3,SC0|SC2|SC4|SC1|SC3,a-s-d-f-f,5,False,False,0.0391,2.7124,565452.434271
2026-04-01T17:25:31,5,sequence,sequence_trial_05,5,pinky-middle-thumb-ring-index,a-d-space-s-f,0-2-4-1-3,SC0|SC2|SC4|SC1|SC3,a-space-f-d-s,5,False,False,0.2435,2.0302,565461.228599
2026-04-01T17:25:41,5,sequence,sequence_trial_06,1,thumb-middle-pinky-index-ring,space-d-a-f-s,4-2-0-3-1,SC4|SC2|SC0|SC3|SC1,space-d-a-s-f,5,False,False,0.2524,2.9398,565471.137802
2026-04-01T17:25:51,5,sequence,sequence_trial_06,2,thumb-middle-pinky-index-ring,space-d-a-f-s,4-2-0-3-1,SC4|SC2|SC0|SC3|SC1,space-d-a-f-d,5,False,False,0.5169,2.7983,565480.679909
2026-04-01T17:26:00,5,sequence,sequence_trial_06,3,thumb-middle-pinky-index-ring,space-d-a-f-s,4-2-0-3-1,SC4|SC2|SC0|SC3|SC1,space-d-a-s-f,5,False,False,0.7367,2.6456,565490.085152
2026-04-01T17:26:09,5,sequence,sequence_trial_06,4,thumb-middle-pinky-index-ring,space-d-a-f-s,4-2-0-3-1,SC4|SC2|SC0|SC3|SC1,space-d-a-f-d,5,False,False,1.0782,2.3266,565499.619737
2026-04-01T17:26:24,5,sequence,sequence_trial_06,5,thumb-middle-pinky-index-ring,space-d-a-f-s,4-2-0-3-1,SC4|SC2|SC0|SC3|SC1,space-f-a-s-d,5,False,False,0.0101,2.0588,565514.574585
